token_id,rank,score
4334,1449,120.30
4335,5195,92.55
4336,5197,92.54
4337,7323,82.82
4338,5180,92.61
4339,3543,101.26
4340,9599,69.11
4341,8332,78.01
4342,106,250.73
4343,981,129.77
4344,5303,92.06
4345,788,135.02
4346,9227,72.22
4347,1755,115.93
4348,5756,89.95
4349,7074,83.83
4350,5550,90.88
4351,4815,94.43
4352,8413,77.58
4353,5252,92.29
4354,4838,94.34
4355,2864,105.93
4356,5608,90.64
4357,5568,90.80
4358,6430,86.90
4359,9050,73.49
4360,5144,92.81
4361,4780,94.57
4362,2245,110.90
4363,4337,96.76
4364,2878,105.85
4365,5384,91.64
4366,2297,110.42
4367,9693,68.04
4368,757,136.03
4369,5418,91.45
4370,8553,76.69
4371,8525,76.88
4372,3627,100.85
4373,92,280.89
4374,4645,95.24
4375,7145,83.49
4376,1203,124.70
4377,4844,94.31
4378,4076,98.24
4379,7742,80.87
4380,2043,112.80
4381,6094,88.41
4382,2574,108.05
4383,6091,88.42
4384,1720,116.35
4385,5517,90.98
4386,7721,80.96
4387,4225,97.39
4388,620,140.86
4389,49,332.20
4390,4739,94.77
4391,8478,77.18
4392,387,153.27
4393,1280,123.07
4394,401,151.72
4395,7940,79.85
4396,9953,62.68
4397,1879,114.53
4398,7687,81.13
4399,6153,88.17
4400,3661,100.66
4401,3224,103.38
4402,6400,87.06
4403,6630,85.90
4404,766,135.66
4405,6098,88.39
4406,4097,98.13
4407,8861,74.77
4408,353,155.17
4409,3885,99.39
4410,3960,98.86
4411,4790,94.52
4412,2296,110.43
4413,1470,120.01
4414,9170,72.66
4415,3996,98.68
4416,1335,122.03
4417,8914,74.39
4418,2581,107.99
4419,1632,117.36
4420,6459,86.78
4421,4644,95.24
4422,7602,81.52
4423,5671,90.33
4424,9381,70.97
4425,8097,79.12
4426,9571,69.34
4427,6775,85.08
4428,1997,113.38
4429,3488,101.58
4430,5159,92.73
4431,2626,107.65
4432,3174,103.75
4433,530,145.00
4434,3621,100.87
4435,963,130.22
4436,1363,121.55
4437,144,189.16
4438,7277,83.01
4439,6996,84.13
4440,5308,92.03
4441,2912,105.64
4442,8282,78.21
4443,9435,70.55
4444,8376,77.80
4445,7625,81.42
4446,2796,106.36
4447,860,132.96
4448,2132,111.86
4449,1137,126.08
4450,3403,102.07
4451,341,156.72
4452,4250,97.24
4453,8216,78.55
4454,5430,91.40
4455,5411,91.51
4456,231,169.99
4457,7198,83.30
4458,9503,70.04
4459,9875,65.13
4460,3186,103.68
4461,7454,82.18
4462,5256,92.28
4463,4593,95.49
4464,5153,92.76
4465,8227,78.50
4466,7426,82.33
4467,7851,80.34
4468,2539,108.36
4469,1155,125.73
4470,9068,73.32
4471,4251,97.24
4472,2812,106.24
4473,2447,109.09
4474,5521,90.98
4475,4400,96.52
4476,1086,127.21
4477,4340,96.76
4478,6429,86.90
4479,3000,104.86
4480,4518,95.87
4481,7597,81.53
4482,7160,83.45
4483,2631,107.64
4484,4681,95.09
4485,1093,126.94
4486,4501,95.97
4487,6480,86.67
4488,9223,72.25
4489,1044,128.15
4490,1095,126.83
4491,7420,82.37
4492,2223,111.09
4493,3486,101.60
4494,2373,109.73
4495,2595,107.87
4496,5723,90.07
4497,5440,91.35
4498,1761,115.88
4499,1893,114.36
4500,6231,87.81
4501,2362,109.87
4502,3187,103.66
4503,7073,83.83
4504,3993,98.68
4505,500,146.45
4506,5849,89.52
4507,9413,70.67
4508,8815,75.08
4509,4498,96.02
4510,8226,78.50
4511,8700,75.74
4512,747,136.62
4513,9425,70.58
4514,8480,77.17
4515,2446,109.10
4516,2901,105.70
4517,8393,77.69
4518,4704,94.96
4519,4183,97.60
4520,9362,71.13
4521,3446,101.80
4522,1356,121.71
4523,5150,92.77
4524,5189,92.57
4525,1254,123.66
4526,2024,113.08
4527,7789,80.58
4528,9565,69.52
4529,9500,70.08
4530,2509,108.61
4531,5976,88.92
4532,470,148.05
4533,837,133.53
4534,9657,68.48
4535,4247,97.26
4536,1705,116.52
4537,453,148.48
4538,1331,122.11
4539,6159,88.14
4540,2991,104.92
4541,6227,87.83
4542,5002,93.54
4543,9695,68.01
4544,2499,108.71
4545,5210,92.46
4546,8337,77.99
4547,7868,80.24
4548,2188,111.40
4549,2642,107.53
4550,5598,90.67
4551,2889,105.79
4552,2925,105.54
4553,7148,83.48
4554,7220,83.19
4555,7601,81.52
4556,2186,111.43
4557,3793,99.91
4558,6338,87.33
4559,7761,80.73
4560,3757,100.18
4561,5876,89.39
4562,9611,68.97
4563,7028,84.02
4564,2919,105.60
4565,5181,92.61
4566,7217,83.21
4567,6490,86.62
4568,9235,72.15
4569,9963,62.32
4570,6548,86.33
4571,7006,84.10
4572,1561,118.49
4573,2487,108.76
4574,7077,83.81
4575,1703,116.53
4576,5719,90.08
4577,2325,110.21
4578,1789,115.45
4579,728,136.83
4580,5942,89.08
4581,8965,74.09
4582,1117,126.38
4583,5813,89.69
4584,6413,86.99
4585,4071,98.27
4586,1083,127.25
4587,8032,79.41
4588,9186,72.49
4589,9366,71.12
4590,2577,108.01
4591,6396,87.07
4592,810,134.12
4593,6212,87.91
4594,196,175.47
4595,7320,82.83
4596,7138,83.52
4597,4640,95.27
4598,8617,76.31
4599,2480,108.84
4600,4232,97.35
4601,3934,99.01
4602,426,150.33
4603,8888,74.60
4604,4144,97.88
4605,4551,95.68
4606,8750,75.46
4607,7437,82.28
4608,9465,70.31
4609,8259,78.33
4610,8234,78.47
4611,564,143.53
4612,8049,79.34
4613,2856,105.99
4614,3189,103.64
4615,1742,116.07
4616,6777,85.04
4617,5558,90.85
4618,5007,93.50
4619,9890,64.66
4620,8129,79.01
4621,1099,126.80
4622,8710,75.68
4623,6121,88.29
4624,4798,94.49
4625,8933,74.25
4626,3990,98.69
4627,7276,83.02
4628,5453,91.29
4629,7180,83.37
4630,4093,98.15
4631,3604,100.95
4632,1039,128.23
4633,9570,69.34
4634,7616,81.47
4635,2460,108.98
4636,8339,77.98
4637,489,146.93
4638,8808,75.12
4639,1869,114.60
4640,704,137.73
4641,2181,111.45
4642,461,148.22
4643,8571,76.58
4644,4741,94.77
4645,1758,115.90
4646,9010,73.79
4647,6725,85.35
4648,5633,90.53
4649,7044,83.96
4650,5011,93.48
4651,7190,83.32
4652,1391,121.13
4653,6746,85.20
4654,8317,78.04
4655,8222,78.52
4656,2727,106.84
4657,8115,79.05
4658,3592,101.03
4659,7663,81.22
4660,3474,101.67
4661,3880,99.42
4662,4381,96.60
4663,1325,122.18
4664,645,139.67
4665,3607,100.95
4666,4682,95.09
4667,4009,98.62
4668,7259,83.06
4669,1033,128.43
4670,934,130.82
4671,6929,84.43
4672,1455,120.22
4673,9187,72.47
4674,8947,74.17
4675,3314,102.72
4676,358,155.09
4677,9692,68.06
4678,7130,83.55
4679,4229,97.37
4680,9495,70.10
4681,2907,105.69
4682,6541,86.36
4683,2810,106.25
4684,1294,122.86
4685,9704,67.87
4686,8507,77.01
4687,2769,106.58
4688,2021,113.11
4689,1525,119.12
4690,6895,84.58
4691,1560,118.50
4692,2643,107.52
4693,6840,84.78
4694,68,308.94
4695,9233,72.18
4696,2335,110.13
4697,2275,110.61
4698,6664,85.69
4699,4940,93.86
4700,2736,106.78
4701,6019,88.80
4702,9289,71.76
4703,861,132.85
4704,4259,97.20
4705,1138,126.08
4706,1537,118.87
4707,6074,88.51
4708,11,359.65
4709,6683,85.56
4710,4586,95.52
4711,4075,98.25
4712,3427,101.93
4713,9576,69.31
4714,3422,101.95
4715,3974,98.77
4716,458,148.34
4717,1486,119.71
4718,5412,91.50
4719,751,136.22
4720,8128,79.01
4721,2364,109.85
4722,1725,116.28
4723,4749,94.73
4724,406,151.23
4725,4424,96.38
4726,8486,77.11
4727,9412,70.72
4728,5665,90.36
4729,816,133.93
4730,2,403.51
4731,5363,91.74
4732,6847,84.75
4733,2644,107.51
4734,4252,97.24
4735,4143,97.88
4736,7337,82.76
4737,3421,101.96
4738,3860,99.49
4739,4432,96.35
4740,4300,96.97
4741,7716,81.01
4742,2938,105.41
4743,3730,100.28
4744,1435,120.52
4745,3067,104.41
4746,189,176.52
4747,3227,103.35
4748,9204,72.37
4749,6422,86.94
4750,6595,86.06
4751,5385,91.63
4752,8753,75.44
4753,5926,89.14
4754,6211,87.92
4755,160,184.61
4756,1290,122.92
4757,7568,81.68
4758,2311,110.28
4759,4315,96.86
4760,9449,70.39
4761,1785,115.49
4762,437,149.65
4763,9391,70.90
4764,7600,81.52
4765,2627,107.64
4766,8693,75.81
4767,8243,78.42
4768,3817,99.76
4769,324,158.25
4770,4145,97.87
4771,4226,97.39
4772,7906,80.09
4773,8829,74.98
4774,3854,99.52
4775,5666,90.36
4776,4238,97.31
4777,4737,94.78
4778,4481,96.13
4779,7324,82.81
4780,8807,75.13
4781,5255,92.28
4782,4383,96.60
4783,8620,76.30
4784,2104,112.15
4785,6644,85.81
4786,8211,78.56
4787,5289,92.14
4788,3852,99.53
4789,6475,86.70
4790,6072,88.51
4791,3,377.58
4792,5680,90.26
4793,1274,123.21
4794,7997,79.58
4795,545,144.38
4796,924,131.16
4797,1306,122.57
4798,2944,105.38
4799,3770,100.09
4800,9355,71.20
4801,5426,91.41
4802,9313,71.56
4803,1189,125.00
4804,7003,84.10
4805,9803,66.48
4806,6254,87.73
4807,7788,80.58
4808,3895,99.27
4809,6752,85.18
4810,3124,104.00
4811,8017,79.48
4812,9669,68.35
4813,893,132.01
4814,2854,106.03
4815,3890,99.33
4816,8139,78.95
4817,2750,106.70
4818,9939,63.15
4819,4182,97.60
4820,2710,107.05
4821,94,279.51
4822,9199,72.40
4823,2038,112.86
4824,6899,84.56
4825,1974,113.64
4826,5267,92.24
4827,6234,87.80
4828,882,132.32
4829,5501,91.07
4830,4376,96.62
4831,126,202.91
4832,4505,95.95
4833,5830,89.62
4834,9383,70.95
4835,4186,97.58
4836,8523,76.88
4837,3629,100.84
4838,6270,87.64
4839,4929,93.92
4840,6763,85.14
4841,9645,68.64
4842,3505,101.46
4843,7952,79.80
4844,3743,100.23
4845,5158,92.75
4846,9582,69.27
4847,86,284.00
4848,1750,116.00
4849,7935,79.88
4850,8912,74.40
4851,8350,77.92
4852,3165,103.80
4853,139,193.23
4854,5483,91.16
4855,6691,85.51
4856,8389,77.73
4857,3820,99.75
4858,7900,80.10
4859,6839,84.78
4860,3413,102.02
4861,6073,88.51
4862,9399,70.81
4863,9377,71.02
4864,2823,106.18
4865,1269,123.26
4866,7114,83.59
4867,3160,103.84
4868,3986,98.72
4869,316,158.83
4870,7395,82.51
4871,9356,71.20
4872,2887,105.81
4873,597,141.70
4874,2236,111.00
4875,2620,107.71
4876,498,146.49
4877,8279,78.23
4878,2776,106.54
4879,9825,66.13
4880,6999,84.12
4881,9372,71.05
4882,9807,66.46
4883,4699,94.99
4884,1152,125.80
4885,6329,87.36
4886,947,130.57
4887,8734,75.55
4888,1978,113.58
4889,4446,96.26
4890,1253,123.74
4891,4805,94.47
4892,2391,109.54
4893,9670,68.32
4894,5055,93.22
4895,7994,79.60
4896,9810,66.43
4897,7257,83.08
4898,5023,93.40
4899,8392,77.70
4900,5643,90.46
4901,727,136.98
4902,4478,96.14
4903,5768,89.88
4904,1257,123.52
4905,7052,83.91
4906,6502,86.55
4907,7500,82.01
4908,2226,111.05
4909,1191,124.95
4910,8287,78.19
4911,8746,75.49
4912,887,132.20
4913,235,169.28
4914,2248,110.89
4915,9830,66.06
4916,8942,74.18
4917,2622,107.67
4918,700,137.81
4919,8969,74.08
4920,9532,69.83
4921,1390,121.14
4922,5897,89.26
4923,9795,66.60
4924,6137,88.23
4925,7795,80.56
4926,1539,118.86
4927,1014,128.93
4928,6874,84.68
4929,9264,71.95
4930,1149,125.82
4931,5219,92.43
4932,7583,81.62
4933,892,132.05
4934,7810,80.51
4935,5879,89.33
4936,4925,93.94
4937,669,138.74
4938,2281,110.54
4939,3950,98.91
4940,4894,94.03
4941,3179,103.73
4942,1884,114.47
4943,7614,81.48
4944,372,154.12
4945,7537,81.83
4946,8852,74.82
4947,2343,110.04
4948,4783,94.56
4949,8968,74.08
4950,710,137.50
4951,3077,104.34
4952,8020,79.46
4953,7549,81.79
4954,6444,86.86
4955,8079,79.19
4956,9099,73.13
4957,6917,84.48
4958,9910,64.08
4959,5264,92.25
4960,5783,89.81
4961,6235,87.80
4962,5696,90.19
4963,1197,124.83
4964,8708,75.70
4965,2469,108.91
4966,379,153.80
4967,5790,89.79
4968,2768,106.58
4969,4125,98.00
4970,8336,78.01
4971,9930,63.46
4972,6661,85.73
4973,9767,67.03
4974,6309,87.46
4975,8419,77.50
4976,6600,86.04
4977,4754,94.72
4978,8900,74.49
4979,9542,69.77
4980,7171,83.41
4981,6991,84.17
4982,2616,107.74
4983,4847,94.29
4984,4922,93.95
4985,284,162.54
4986,3824,99.72
4987,4782,94.56
4988,7326,82.79
4989,3190,103.63
4990,2170,111.54
4991,8309,78.07
4992,5597,90.67
4993,9870,65.17
4994,6772,85.10
4995,505,146.07
4996,5005,93.52
4997,4151,97.85
4998,5822,89.66
4999,7566,81.70
5000,3850,99.56
5001,1264,123.32
5002,3059,104.45
5003,7380,82.56
5004,155,185.57
5005,3184,103.70
5006,5513,91.00
5007,5694,90.20
5008,8631,76.24
5009,1188,125.01
5010,4497,96.03
5011,3485,101.61
5012,4110,98.08
5013,4869,94.16
5014,6527,86.43
5015,3609,100.94
5016,643,139.69
5017,8138,78.97
5018,4353,96.70
5019,5978,88.92
5020,6930,84.42
5021,7620,81.44
5022,3453,101.78
5023,8301,78.11
5024,6214,87.90
5025,3152,103.87
5026,4567,95.62
5027,2055,112.68
5028,5329,91.93
5029,2732,106.82
5030,596,141.79
5031,7579,81.63
5032,6925,84.44
5033,8117,79.04
5034,4910,93.98
5035,9016,73.76
5036,3373,102.30
5037,5629,90.55
5038,3362,102.38
5039,6410,87.01
5040,2787,106.43
5041,5591,90.70
5042,4716,94.89
5043,3908,99.20
5044,4893,94.04
5045,3547,101.24
5046,5937,89.09
5047,3520,101.39
5048,2942,105.40
5049,9460,70.32
5050,3570,101.13
5051,4523,95.84
5052,9092,73.17
5053,8974,74.04
5054,5065,93.17
5055,3512,101.42
5056,725,137.01
5057,6960,84.31
5058,2740,106.76
5059,661,139.02
5060,6249,87.75
5061,8276,78.25
5062,2840,106.10
5063,9025,73.68
5064,4932,93.91
5065,8649,76.11
5066,3164,103.80
5067,9524,69.86
5068,8752,75.46
5069,8119,79.04
5070,9967,62.16
5071,7888,80.14
5072,2629,107.64
5073,8163,78.79
5074,8524,76.88
5075,8837,74.93
5076,785,135.11
5077,7509,81.97
5078,7714,81.02
5079,6492,86.62
5080,8412,77.58
5081,2501,108.70
5082,1448,120.32
5083,8364,77.85
5084,9191,72.46
5085,7026,84.03
5086,7965,79.73
5087,215,171.86
5088,8678,75.92
5089,4510,95.94
5090,5862,89.48
5091,9688,68.09
5092,614,141.16
5093,3096,104.17
5094,6138,88.23
5095,8923,74.33
5096,9708,67.85
5097,839,133.41
5098,4112,98.06
5099,867,132.63
5100,5339,91.87
5101,103,255.07
5102,5066,93.17
5103,2729,106.83
5104,6148,88.19
5105,5761,89.91
5106,3094,104.19
5107,2981,105.02
5108,8595,76.41
5109,5274,92.22
5110,9417,70.65
5111,6833,84.82
5112,8828,74.98
5113,9089,73.19
5114,2288,110.49
5115,3827,99.71
5116,201,173.58
5117,7924,79.99
5118,7899,80.11
5119,2317,110.26
5120,9429,70.57
5121,5778,89.84
5122,4489,96.06
5123,3523,101.37
5124,7389,82.52
5125,4022,98.56
5126,629,140.37
5127,7881,80.18
5128,7191,83.32
5129,4294,96.99
5130,3182,103.71
5131,8438,77.41
5132,9770,66.97
5133,7653,81.26
5134,4278,97.06
5135,6793,84.99
5136,8647,76.12
5137,1558,118.53
5138,6718,85.41
5139,4045,98.40
5140,4074,98.25
5141,7802,80.53
5142,1669,116.92
5143,1097,126.82
5144,9482,70.20
5145,7875,80.20
5146,4473,96.16
5147,2143,111.76
5148,1615,117.66
5149,5509,91.02
5150,3783,100.00
5151,5998,88.87
5152,5791,89.79
5153,7546,81.80
5154,1217,124.44
5155,4679,95.09
5156,3899,99.25
5157,9877,65.06
5158,2242,110.97
5159,6293,87.53
5160,8643,76.13
5161,1797,115.37
5162,7177,83.37
5163,374,153.96
5164,8352,77.90
5165,5654,90.42
5166,7946,79.83
5167,1638,117.31
5168,4843,94.31
5169,1649,117.12
5170,7657,81.24
5171,2656,107.43
5172,780,135.18
5173,8825,74.99
5174,9806,66.47
5175,2150,111.68
5176,8145,78.91
5177,4469,96.19
5178,9198,72.42
5179,2489,108.75
5180,9349,71.21
5181,6174,88.08
5182,4938,93.87
5183,9430,70.56
5184,3767,100.10
5185,1393,121.09
5186,2921,105.56
5187,7399,82.47
5188,8567,76.62
5189,5522,90.97
5190,3398,102.08
5191,4196,97.54
5192,4824,94.41
5193,2737,106.77
5194,638,140.05
5195,8987,73.94
5196,309,159.65
5197,3053,104.48
5198,9427,70.58
5199,5883,89.29
5200,6457,86.80
5201,5243,92.34
5202,5648,90.45
5203,1965,113.69
5204,1683,116.78
5205,5609,90.63
5206,8684,75.86
5207,2405,109.41
5208,279,162.95
5209,9508,70.00
5210,5284,92.17
5211,6937,84.41
5212,247,167.47
5213,2820,106.20
5214,1827,115.12
5215,7313,82.88
5216,4696,95.01
5217,9283,71.81
5218,9359,71.17
5219,5804,89.72
5220,7057,83.88
5221,3922,99.13
5222,6634,85.89
5223,6674,85.64
5224,9558,69.59
5225,4590,95.50
5226,2158,111.63
5227,2965,105.20
5228,965,130.16
5229,695,137.88
5230,1412,120.84
5231,8403,77.64
5232,7023,84.05
5233,148,188.26
5234,6034,88.73
5235,4204,97.50
5236,7713,81.02
5237,1721,116.35
5238,3250,103.17
5239,3239,103.23
5240,9716,67.73
5241,6157,88.15
5242,6434,86.89
5243,6040,88.66
5244,234,169.36
5245,2254,110.87
5246,812,134.06
5247,7606,81.51
5248,9364,71.12
5249,558,143.83
5250,9871,65.17
5251,9207,72.35
5252,3752,100.20
5253,1895,114.33
5254,1929,113.95
5255,2331,110.15
5256,4107,98.08
5257,944,130.62
5258,8108,79.08
5259,5113,92.93
5260,7129,83.55
5261,6940,84.40
5262,835,133.57
5263,4618,95.36
5264,9697,67.99
5265,8788,75.25
5266,5635,90.52
5267,1403,120.99
5268,8857,74.79
5269,9020,73.71
5270,4548,95.69
5271,4485,96.08
5272,7744,80.84
5273,1103,126.67
5274,7894,80.12
5275,3619,100.88
5276,1431,120.64
5277,7517,81.92
5278,48,333.06
5279,6472,86.72
5280,1763,115.83
5281,8941,74.19
5282,1396,121.06
5283,8343,77.95
5284,4403,96.50
5285,2730,106.83
5286,5301,92.06
5287,2654,107.43
5288,5868,89.45
5289,7957,79.78
5290,6416,86.97
5291,6843,84.77
5292,6210,87.93
5293,2998,104.86
5294,6963,84.30
5295,8764,75.36
5296,5307,92.03
5297,439,149.49
5298,5282,92.17
5299,6533,86.40
5300,9027,73.65
5301,945,130.60
5302,2990,104.93
5303,4918,93.96
5304,1385,121.19
5305,8937,74.21
5306,2273,110.63
5307,9955,62.59
5308,9784,66.78
5309,7188,83.34
5310,1807,115.28
5311,4357,96.69
5312,972,129.95
5313,1899,114.30
5314,3744,100.23
5315,6482,86.67
5316,6836,84.80
5317,3763,100.13
5318,4660,95.17
5319,1036,128.29
5320,5,364.90
5321,1410,120.91
5322,2957,105.28
5323,5498,91.09
5324,3064,104.42
5325,9439,70.51
5326,9280,71.84
5327,1006,129.12
5328,6100,88.38
5329,3935,99.00
5330,7484,82.05
5331,3104,104.11
5332,9882,64.88
5333,2772,106.57
5334,7755,80.76
5335,3903,99.24
5336,7944,79.83
5337,569,143.25
5338,5951,89.06
5339,2836,106.13
5340,598,141.70
5341,1609,117.90
5342,4141,97.91
5343,9522,69.87
5344,4633,95.30
5345,7658,81.24
5346,2434,109.23
5347,4762,94.64
5348,8865,74.74
5349,3379,102.23
5350,6794,84.99
5351,2285,110.50
5352,3175,103.74
5353,9958,62.56
5354,3911,99.17
5355,448,148.98
5356,5484,91.16
5357,376,153.86
5358,961,130.27
5359,3674,100.60
5360,8896,74.55
5361,633,140.29
5362,3170,103.76
5363,7285,82.99
5364,2903,105.70
5365,2141,111.76
5366,6918,84.47
5367,3211,103.49
5368,6695,85.50
5369,8051,79.33
5370,182,177.33
5371,8474,77.20
5372,1498,119.51
5373,4914,93.97
5374,3203,103.55
5375,1485,119.72
5376,4508,95.95
5377,1648,117.12
5378,4472,96.17
5379,3377,102.24
5380,7382,82.55
5381,4301,96.96
5382,5218,92.43
5383,6408,87.01
5384,4319,96.85
5385,5572,90.77
5386,7146,83.48
5387,9892,64.63
5388,739,136.69
5389,1798,115.37
5390,6302,87.49
5391,8455,77.31
5392,6237,87.79
5393,198,174.83
5394,3815,99.76
5395,1450,120.28
5396,1327,122.14
5397,289,162.15
5398,8088,79.16
5399,5939,89.09
5400,356,155.14
5401,4547,95.69
5402,8499,77.02
5403,9163,72.69
5404,577,142.94
5405,8257,78.35
5406,2667,107.33
5407,3141,103.90
5408,1538,118.87
5409,2266,110.75
5410,9130,72.92
5411,7520,81.90
5412,46,333.68
5413,8605,76.36
5414,5324,91.96
5415,6132,88.26
5416,5632,90.53
5417,7352,82.65
5418,6598,86.05
5419,1589,118.10
5420,6792,85.00
5421,6224,87.85
5422,5109,92.95
5423,4235,97.32
5424,2228,111.05
5425,8682,75.88
5426,4494,96.04
5427,157,185.36
5428,2033,112.93
5429,5270,92.23
5430,9324,71.46
5431,8819,75.05
5432,4985,93.66
5433,9247,72.08
5434,2066,112.58
5435,3432,101.91
5436,3782,100.00
5437,4449,96.26
5438,8707,75.70
5439,8628,76.26
5440,9048,73.50
5441,6395,87.07
5442,1233,124.12
5443,626,140.61
5444,3443,101.82
5445,1715,116.39
5446,2698,107.15
5447,7088,83.77
5448,319,158.69
5449,8779,75.28
5450,5437,91.36
5451,418,150.75
5452,5048,93.24
5453,5396,91.58
5454,2045,112.77
5455,2853,106.03
5456,9488,70.15
5457,3498,101.52
5458,18,350.92
5459,7551,81.79
5460,5644,90.46
5461,9153,72.76
5462,3799,99.87
5463,8136,78.98
5464,2927,105.49
5465,1817,115.22
5466,7803,80.53
5467,5747,89.97
5468,3646,100.73
5469,3785,99.98
5470,84,287.22
5471,2683,107.22
5472,5141,92.82
5473,7001,84.11
5474,672,138.61
5475,4123,98.02
5476,4528,95.81
5477,4363,96.67
5478,218,171.21
5479,4197,97.53
5480,6141,88.22
5481,3789,99.92
5482,746,136.64
5483,7700,81.05
5484,1477,119.86
5485,4258,97.21
5486,2001,113.33
5487,2070,112.54
5488,2003,113.32
5489,4503,95.96
5490,7979,79.66
5491,5187,92.57
5492,28,343.44
5493,4867,94.17
5494,587,142.42
5495,4111,98.07
5496,2244,110.92
5497,3919,99.15
5498,9574,69.33
5499,8626,76.27
5500,1696,116.63
5501,4219,97.43
5502,9529,69.83
5503,3040,104.58
5504,1885,114.46
5505,9249,72.06
5506,3049,104.54
5507,3214,103.46
5508,6622,85.94
5509,4868,94.17
5510,3148,103.89
5511,570,143.25
5512,9900,64.34
5513,41,334.46
5514,4884,94.10
5515,75,299.52
5516,8436,77.42
5517,4414,96.44
5518,462,148.21
5519,3254,103.16
5520,73,305.17
5521,8703,75.72
5522,7951,79.81
5523,8898,74.52
5524,7322,82.82
5525,9502,70.05
5526,9533,69.82
5527,8264,78.32
5528,2777,106.54
5529,4115,98.05
5530,6165,88.12
5531,9342,71.29
5532,8794,75.22
5533,6787,85.01
5534,868,132.62
5535,7431,82.33
5536,2025,113.05
5537,3956,98.89
5538,2704,107.11
5539,118,219.26
5540,364,154.71
5541,360,155.01
5542,842,133.37
5543,568,143.29
5544,6303,87.49
5545,986,129.59
5546,5619,90.58
5547,367,154.44
5548,5711,90.11
5549,1728,116.24
5550,1436,120.51
5551,7104,83.66
5552,8374,77.81
5553,8785,75.26
5554,8469,77.22
5555,7672,81.18
5556,1389,121.15
5557,6485,86.65
5558,2157,111.63
5559,5205,92.49
5560,644,139.68
5561,8277,78.24
5562,6191,88.02
5563,3181,103.71
5564,1853,114.84
5565,8058,79.30
5566,4049,98.37
5567,1046,128.05
5568,1319,122.28
5569,8379,77.78
5570,2007,113.27
5571,5268,92.24
5572,7199,83.28
5573,2837,106.12
5574,6920,84.46
5575,8998,73.90
5576,885,132.23
5577,428,150.24
5578,2691,107.18
5579,4261,97.17
5580,8082,79.18
5581,6228,87.83
5582,8397,77.67
5583,1219,124.42
5584,7183,83.35
5585,8686,75.85
5586,3844,99.60
5587,8188,78.66
5588,61,324.03
5589,8103,79.09
5590,3002,104.84
5591,4711,94.93
5592,4287,97.02
5593,1479,119.83
5594,8424,77.48
5595,6750,85.19
5596,4718,94.88
5597,7318,82.84
5598,6986,84.18
5599,4052,98.35
5600,9023,73.69
5601,5249,92.31
5602,6675,85.61
5603,7655,81.25
5604,6505,86.54
5605,4671,95.12
5606,8059,79.30
5607,5399,91.58
5608,6543,86.36
5609,642,139.69
5610,623,140.67
5611,5977,88.92
5612,191,176.34
5613,3902,99.24
5614,4372,96.64
5615,7000,84.11
5616,8897,74.54
5617,4713,94.92
5618,2754,106.64
5619,1174,125.37
5620,1182,125.14
5621,865,132.69
5622,5116,92.92
5623,3759,100.17
5624,7008,84.10
5625,6808,84.93
5626,4769,94.61
5627,9562,69.54
5628,1054,127.84
5629,1723,116.31
5630,978,129.80
5631,3430,101.91
5632,5490,91.14
5633,4234,97.33
5634,2628,107.64
5635,9338,71.36
5636,1493,119.56
5637,7178,83.37
5638,534,144.77
5639,8675,75.93
5640,2511,108.61
5641,9948,62.96
5642,2203,111.23
5643,1279,123.08
5644,4113,98.06
5645,2328,110.18
5646,3117,104.04
5647,9858,65.45
5648,5759,89.94
5649,5918,89.18
5650,6909,84.51
5651,4105,98.09
5652,1868,114.61
5653,8926,74.29
5654,8265,78.31
5655,1241,124.01
5656,1567,118.45
5657,1145,125.94
5658,1973,113.64
5659,8863,74.75
5660,798,134.55
5661,6061,88.55
5662,9809,66.45
5663,4930,93.92
5664,4770,94.61
5665,3340,102.54
5666,1783,115.55
5667,9236,72.14
5668,6158,88.15
5669,7903,80.10
5670,6857,84.70
5671,8009,79.52
5672,343,156.49
5673,4249,97.24
5674,2886,105.81
5675,7239,83.12
5676,6576,86.15
5677,5167,92.66
5678,966,130.15
5679,8870,74.70
5680,6778,85.04
5681,3393,102.12
5682,6609,86.01
5683,1108,126.64
5684,4322,96.83
5685,1026,128.59
5686,1534,118.97
5687,366,154.58
5688,2743,106.74
5689,3076,104.34
5690,679,138.38
5691,7689,81.13
5692,1836,114.99
5693,8322,78.03
5694,104,251.85
5695,8743,75.52
5696,8601,76.38
5697,6717,85.42
5698,8680,75.91
5699,1240,124.02
5700,1143,126.01
5701,5320,91.97
5702,5717,90.09
5703,9447,70.41
5704,101,259.24
5705,1387,121.17
5706,4486,96.08
5707,2424,109.30
5708,3918,99.15
5709,6067,88.53
5710,8461,77.29
5711,5714,90.10
5712,3375,102.25
5713,5099,92.99
5714,8701,75.73
5715,4476,96.15
5716,4239,97.29
5717,4316,96.86
5718,2002,113.32
5719,4164,97.72
5720,3975,98.77
5721,2235,111.01
5722,6531,86.41
5723,1918,114.08
5724,4482,96.13
5725,4307,96.92
5726,675,138.43
5727,7176,83.38
5728,6427,86.91
5729,5842,89.55
5730,905,131.59
5731,7106,83.65
5732,1482,119.79
5733,9055,73.47
5734,6589,86.09
5735,5176,92.63
5736,361,154.86
5737,5227,92.40
5738,3731,100.28
5739,2695,107.17
5740,915,131.41
5741,6305,87.47
5742,1542,118.86
5743,6898,84.56
5744,7126,83.55
5745,6921,84.45
5746,3688,100.53
5747,8614,76.32
5748,1707,116.51
